,Unnamed: 0,id,sq_mt_built,n_rooms,n_bathrooms,rent_price,buy_price,buy_price_by_area,title,subtitle,raw_address,street_name,floor,is_floor_under,neighborhood_id,house_type_id,is_new_development,has_lift,is_exterior,energy_certificate,is_exact_address_hidden,is_renewal_needed
17133,17133.0,4609.0,65.0,2.0,1.0,654.0,126900.0,1952.0,Piso en venta en Buena Vista,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,False,True,no indicado,True,False
17134,17134.0,4608.0,105.0,4.0,2.0,1225.0,310000.0,2952.0,Piso en venta en Puerta Bonita,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,en trámite,True,False
17135,17135.0,4607.0,70.0,3.0,1.0,583.0,110000.0,1571.0,Piso en venta en calle María Odiaga,"Puerta Bonita, Madrid",Calle María Odiaga,Calle María Odiaga,,True,,,False,False,True,en trámite,True,True
17136,17136.0,4606.0,100.0,3.0,2.0,1094.0,260000.0,2600.0,Piso en venta en calle de Eugenia de Montijo,"Vista Alegre, Madrid",Calle de Eugenia de Montijo,Calle de Eugenia de Montijo,1.0,False,,,False,False,True,en trámite,True,False
17137,17137.0,4605.0,94.0,2.0,2.0,1019.0,233297.0,2482.0,"Piso en venta en calle de la Duquesa de Tamames, 5","Buena Vista, Madrid","Calle de la Duquesa de Tamames, 5",Calle de la Duquesa de Tamames,3.0,False,,,True,True,True,no indicado,False,False
17138,17138.0,4604.0,78.0,2.0,1.0,816.0,170000.0,2179.0,Piso en venta en calle del Chimbo,"Abrantes, Madrid",Calle del Chimbo,Calle del Chimbo,2.0,False,,,False,False,True,E,True,False
17139,17139.0,4603.0,86.0,3.0,1.0,813.0,169000.0,1965.0,Piso en venta en avenida de Abrantes,"Abrantes, Madrid",Avenida de Abrantes,Avenida de Abrantes,3.0,False,,,False,True,True,F,True,False
17140,17140.0,4602.0,108.0,4.0,2.0,762.0,155000.0,1435.0,Piso en venta en calle Besolla,"Abrantes, Madrid",Calle Besolla,Calle Besolla,4.0,False,,,False,True,True,no indicado,True,False
17141,17141.0,4601.0,99.0,1.0,1.0,1439.0,399900.0,4039.0,Ático en venta en glorieta Marqués de Vadillo,"San Isidro, Madrid",Glorieta Marqués de Vadillo,Glorieta Marqués de Vadillo,9.0,False,,,False,True,True,G,True,False
17142,17142.0,4600.0,73.0,3.0,1.0,744.0,150000.0,2055.0,Piso en venta en calle del Chimbo,"Abrantes, Madrid",Calle del Chimbo,Calle del Chimbo,2.0,False,,,False,False,True,no indicado,True,False
17143,17143.0,4599.0,180.0,3.0,4.0,1653.0,494000.0,2744.0," Chalet pareado en venta en Urb. Junto a Colonia de la Prensa, Puerta Bonita","Carabanchel, Madrid",Urb. Junto a Colonia de la Prensa,Urb. Junto a Colonia de la Prensa,1.0,False,,,False,True,True,D,True,False
17144,17144.0,4598.0,57.0,3.0,1.0,740.0,149000.0,2614.0,Piso en venta en calle Paulina Odiaga,"San Isidro, Madrid",Calle Paulina Odiaga,Calle Paulina Odiaga,,True,,,False,True,True,en trámite,True,False
17145,17145.0,4597.0,105.0,3.0,2.0,1116.0,268000.0,2552.0,Piso en venta en calle Baleares,"Comillas, Madrid",Calle Baleares,Calle Baleares,,True,,,False,True,False,en trámite,True,False
17146,17146.0,4596.0,103.0,3.0,2.0,1116.0,268000.0,2602.0, Chalet adosado en venta en calle Chindasvinto,"San Isidro, Madrid",Calle Chindasvinto,Calle Chindasvinto,1.0,False,,,False,True,True,en trámite,True,False
17147,17147.0,4595.0,165.0,3.0,2.0,1462.0,410000.0,2485.0,"Dúplex en venta en calle Domingo de Alboraya, 4","Puerta Bonita, Madrid","Calle Domingo de Alboraya, 4",Calle Domingo de Alboraya,3.0,False,,,True,True,True,no indicado,False,False
17148,17148.0,4594.0,137.0,3.0,2.0,1368.0,369000.0,2693.0,Piso en venta en calle del Pepion,"Pau de Carabanchel, Madrid",Calle del Pepion,Calle del Pepion,5.0,False,,,False,True,True,en trámite,True,False
17149,17149.0,4593.0,87.0,3.0,1.0,917.0,200000.0,2299.0,Piso en venta en calle del General Ricardos,"Vista Alegre, Madrid",Calle del General Ricardos,Calle del General Ricardos,1.0,False,,,False,True,True,en trámite,True,True
17150,17150.0,4592.0,65.0,2.0,1.0,604.0,115000.0,1769.0,Piso en venta en calle del Espinar,"Vista Alegre, Madrid",Calle del Espinar,Calle del Espinar,2.0,False,,,False,True,True,en trámite,True,True
17151,17151.0,4591.0,79.0,2.0,2.0,798.0,165000.0,2089.0,Piso en venta en calle Papagayo,"Abrantes, Madrid",Calle Papagayo,Calle Papagayo,2.0,False,,,False,True,True,en trámite,True,False
17152,17152.0,4590.0,75.0,3.0,1.0,537.0,99500.0,1327.0,Piso en venta en san clemente,"Puerta Bonita, Madrid",san clemente,san clemente,,True,,,False,False,True,en trámite,True,False
17153,17153.0,4589.0,66.0,3.0,1.0,686.0,135000.0,2045.0,Piso en venta en Buena Vista,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,False,True,no indicado,True,False
17154,17154.0,4588.0,61.0,3.0,1.0,561.0,105000.0,1721.0,Piso en venta en Puerta Bonita,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,False,True,no indicado,True,False
17155,17155.0,4587.0,80.0,3.0,1.0,725.0,145000.0,1812.0,Piso en venta en calle Eulalia Paíno,"Abrantes, Madrid",Calle Eulalia Paíno,Calle Eulalia Paíno,1.0,False,,,False,False,True,en trámite,True,False
17156,17156.0,4586.0,80.0,3.0,1.0,850.0,179900.0,2249.0,Piso en venta en calle del Parque Eugenia de Montijo,"Vista Alegre, Madrid",Calle del Parque Eugenia de Montijo,Calle del Parque Eugenia de Montijo,2.0,False,,,False,True,True,D,True,False
17157,17157.0,4585.0,74.0,3.0,1.0,566.0,106000.0,1432.0,Piso en venta en calle Juan José Bautista,"San Isidro, Madrid",Calle Juan José Bautista,Calle Juan José Bautista,,True,,,False,False,True,en trámite,True,False
17158,17158.0,4584.0,58.0,2.0,1.0,809.0,168000.0,2897.0,Piso en venta en calle Pingüino,"Vista Alegre, Madrid",Calle Pingüino,Calle Pingüino,7.0,False,,,False,True,True,en trámite,True,False
17159,17159.0,4583.0,49.0,0.0,1.0,709.0,140900.0,2876.0,Estudio en venta en San Isidro,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,D,True,False
17160,17160.0,4582.0,88.0,3.0,1.0,773.0,158000.0,1795.0,Piso en venta en Vista Alegre,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,4.0,False,,,False,False,True,en trámite,True,False
17161,17161.0,4581.0,132.0,3.0,2.0,1147.0,279611.0,2118.0,Piso en venta en Buena Vista,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,en trámite,True,False
17162,17162.0,4580.0,64.0,2.0,1.0,686.0,135000.0,2109.0,Piso en venta en calle Eduardo Rivas,"Comillas, Madrid",Calle Eduardo Rivas,Calle Eduardo Rivas,4.0,False,,,False,False,True,en trámite,True,False
17163,17163.0,4579.0,144.0,4.0,2.0,1358.0,365000.0,2535.0,Piso en venta en avenida de la Peseta,"Pau de Carabanchel, Madrid",Avenida de la Peseta,Avenida de la Peseta,1.0,False,,,False,True,True,no indicado,True,False
17164,17164.0,4578.0,60.0,2.0,1.0,1094.0,260000.0,4333.0,Piso en venta en calle de Matilde Hernández,"Vista Alegre, Madrid",Calle de Matilde Hernández,Calle de Matilde Hernández,1.0,False,,,False,False,True,en trámite,True,False
17165,17165.0,4577.0,77.0,2.0,2.0,973.0,218000.0,2831.0,Piso en venta en calle del General Ricardos,"San Isidro, Madrid",Calle del General Ricardos,Calle del General Ricardos,1.0,False,,,False,True,True,E,True,False
17166,17166.0,4576.0,86.0,3.0,1.0,694.0,137000.0,1593.0,Piso en venta en calle de la Duquesa de Tamames,"Buena Vista, Madrid",Calle de la Duquesa de Tamames,Calle de la Duquesa de Tamames,3.0,False,,,False,False,True,en trámite,True,False
17167,17167.0,4575.0,69.0,3.0,1.0,939.0,207000.0,3000.0,Piso en venta en calle Jacobinia,"Vista Alegre, Madrid",Calle Jacobinia,Calle Jacobinia,2.0,False,,,False,False,True,en trámite,True,False
17168,17168.0,4574.0,81.0,3.0,1.0,744.0,150000.0,1852.0,"Piso en venta en calle Federico Grases, 48","Puerta Bonita, Madrid","Calle Federico Grases, 48",Calle Federico Grases,4.0,False,,,False,False,True,en trámite,False,False
17169,17169.0,4573.0,58.0,3.0,1.0,646.0,125000.0,2155.0,Piso en venta en calle Abella,"Buena Vista, Madrid",Calle Abella,Calle Abella,4.0,False,,,False,False,True,en trámite,True,False
17170,17170.0,4572.0,106.0,2.0,2.0,1174.0,290000.0,2736.0,Piso en venta en calle CLARINETES,"Pau de Carabanchel, Madrid",Calle CLARINETES,Calle CLARINETES,5.0,False,,,False,True,True,D,True,False
17171,17171.0,4571.0,142.0,5.0,3.0,1370.0,370000.0,2606.0,Piso en venta en paseo Quince de Mayo,"San Isidro, Madrid",Paseo Quince de Mayo,Paseo Quince de Mayo,4.0,False,,,False,True,True,en trámite,True,False
17172,17172.0,4570.0,85.0,2.0,1.0,762.0,155000.0,1824.0,Piso en venta en calle Halcón,"Vista Alegre, Madrid",Calle Halcón,Calle Halcón,1.0,False,,,False,False,True,en trámite,True,False
17173,17173.0,4569.0,132.0,2.0,2.0,851.0,180000.0,1364.0,"Piso en venta en calle del Arroyo Opañel, 11","Opañel, Madrid","Calle del Arroyo Opañel, 11",Calle del Arroyo Opañel,1.0,False,,,False,True,True,E,False,False
17174,17174.0,4568.0,157.0,4.0,2.0,1519.0,435000.0,2771.0,"Piso en venta en avenida del Manzanares, 64","San Isidro, Madrid","Avenida del Manzanares, 64",Avenida del Manzanares,6.0,False,,,False,True,True,en trámite,False,False
17175,17175.0,4567.0,117.0,3.0,1.0,1067.0,250000.0,2137.0,Piso en venta en DIARIO DE LA NACION,"Puerta Bonita, Madrid",DIARIO DE LA NACION,DIARIO DE LA NACION,2.0,False,,,False,False,True,F,True,False
17176,17176.0,4566.0,145.0,4.0,2.0,976.0,219000.0,1510.0,Dúplex en venta en calle de Luis Claudio,"Buena Vista, Madrid",Calle de Luis Claudio,Calle de Luis Claudio,1.0,False,,,False,False,True,D,True,False
17177,17177.0,4565.0,60.0,2.0,1.0,592.0,112000.0,1867.0,Piso en venta en calle del Espinar,"Vista Alegre, Madrid",Calle del Espinar,Calle del Espinar,3.0,False,,,False,False,True,en trámite,True,True
17178,17178.0,4564.0,60.0,2.0,1.0,686.0,135000.0,2250.0,"Piso en venta en calle de Saturnino Tejera, Madrid","Vista Alegre, Madrid","Calle de Saturnino Tejera, Madrid","Calle de Saturnino Tejera, Madrid",4.0,False,,,False,False,True,en trámite,True,False
17179,17179.0,4563.0,59.0,2.0,1.0,674.0,132000.0,2237.0,Piso en venta en Vista Alegre,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,4.0,False,,,False,False,True,E,True,False
17180,17180.0,4562.0,77.0,3.0,1.0,740.0,149000.0,1935.0,Piso en venta en calle Humanitarias,"Vista Alegre, Madrid",Calle Humanitarias,Calle Humanitarias,2.0,False,,,False,False,True,en trámite,True,False
17181,17181.0,4561.0,96.0,3.0,2.0,1119.0,269000.0,2802.0, Chalet adosado en venta en calle Alférez Juan Usera,"San Isidro, Madrid",Calle Alférez Juan Usera,Calle Alférez Juan Usera,1.0,False,,,False,True,True,E,True,False
17182,17182.0,4560.0,92.0,3.0,1.0,820.0,171000.0,1859.0,"Piso en venta en calle General Ricardos, Madrid","Vista Alegre, Madrid","Calle General Ricardos, Madrid","Calle General Ricardos, Madrid",5.0,False,,,False,True,True,G,True,False
17183,17183.0,4559.0,64.0,2.0,2.0,1174.0,289900.0,4530.0,Ático en venta en Buena Vista,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,True,True,True,no indicado,True,False
17184,17184.0,4558.0,144.0,4.0,3.0,1274.0,329900.0,2291.0,Piso en venta en Buena Vista,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,True,True,True,no indicado,True,False
17185,17185.0,4557.0,65.0,3.0,1.0,629.0,121000.0,1862.0,Piso en venta en calle Federico Grases,"Puerta Bonita, Madrid",Calle Federico Grases,Calle Federico Grases,1.0,False,,,False,False,True,en trámite,True,False
17186,17186.0,4556.0,73.0,2.0,1.0,809.0,168000.0,2301.0,Piso en venta en calle Inmaculada Concepción,"Comillas, Madrid",Calle Inmaculada Concepción,Calle Inmaculada Concepción,3.0,False,,,False,False,True,en trámite,True,False
17187,17187.0,4555.0,78.0,3.0,1.0,948.0,210000.0,2692.0,"Piso en venta en paseo de Santa María de la Cabeza, 128","Comillas, Madrid","Paseo de Santa María de la Cabeza, 128",Paseo de Santa María de la Cabeza,1.0,False,,,False,True,True,E,False,True
17188,17188.0,4554.0,73.0,3.0,1.0,705.0,139900.0,1916.0,Piso en venta en calle del Chimbo,"Abrantes, Madrid",Calle del Chimbo,Calle del Chimbo,2.0,False,,,False,False,True,D,True,False
17189,17189.0,4553.0,52.0,2.0,1.0,574.0,108000.0,2077.0,Piso en venta en calle Cristóbal Aguilera,"Vista Alegre, Madrid",Calle Cristóbal Aguilera,Calle Cristóbal Aguilera,4.0,False,,,False,False,True,E,True,False
17190,17190.0,4552.0,75.0,3.0,1.0,762.0,155000.0,2067.0,Piso en venta en joaquin turina,"Buena Vista, Madrid",joaquin turina,joaquin turina,4.0,False,,,False,True,True,no indicado,True,False
17191,17191.0,4551.0,66.0,2.0,1.0,604.0,115000.0,1742.0,Piso en venta en calle del Toboso,"San Isidro, Madrid",Calle del Toboso,Calle del Toboso,1.0,False,,,False,False,True,G,True,False
17192,17192.0,4550.0,83.0,3.0,1.0,841.0,177260.0,2136.0,Piso en venta en general ricardos,"Opañel, Madrid",general ricardos,general ricardos,2.0,False,,,False,False,True,en trámite,True,False
17193,17193.0,4549.0,89.0,3.0,1.0,662.0,129000.0,1449.0,Piso en venta en Pelicano,"Abrantes, Madrid",Pelicano,Pelicano,3.0,False,,,False,False,True,E,True,True
17194,17194.0,4548.0,75.0,2.0,1.0,583.0,110000.0,1467.0,Piso en venta en calle Jabirú,"Vista Alegre, Madrid",Calle Jabirú,Calle Jabirú,4.0,False,,,False,False,True,no indicado,True,True
17195,17195.0,4547.0,60.0,2.0,1.0,1094.0,260000.0,4333.0,Piso en venta en calle de Matilde Hernández,"Vista Alegre, Madrid",Calle de Matilde Hernández,Calle de Matilde Hernández,1.0,False,,,False,False,True,en trámite,True,False
17196,17196.0,4546.0,119.0,3.0,2.0,1197.0,299000.0,2513.0,"Piso en venta en calle Antonio Romero, 6","Abrantes, Madrid","Calle Antonio Romero, 6",Calle Antonio Romero,3.0,False,,,False,True,True,en trámite,False,False
17197,17197.0,4545.0,144.0,3.0,2.0,1195.0,298000.0,2069.0,"Piso en venta en POLAN, 2","Abrantes, Madrid","POLAN, 2",POLAN,8.0,False,,,False,True,True,en trámite,False,False
17198,17198.0,4544.0,147.0,3.0,2.0,1553.0,450000.0,3061.0,Ático en venta en calle Catedral de Cuenca,"Pau de Carabanchel, Madrid",Calle Catedral de Cuenca,Calle Catedral de Cuenca,4.0,False,,,False,True,True,A,True,False
17199,17199.0,4543.0,115.0,3.0,2.0,751.0,152000.0,1322.0,Piso en venta en plaza de Anozibar,"Puerta Bonita, Madrid",Plaza de Anozibar,Plaza de Anozibar,3.0,False,,,False,True,True,en trámite,True,False
17200,17200.0,4542.0,80.0,2.0,2.0,1064.0,249000.0,3112.0,"Piso en venta en calle de Eugenia de Montijo, 55","Puerta Bonita, Madrid","Calle de Eugenia de Montijo, 55",Calle de Eugenia de Montijo,2.0,False,,,False,True,True,en trámite,False,False
17201,17201.0,4541.0,93.0,3.0,1.0,901.0,195000.0,2097.0,Piso en venta en calle Reinosa,"Vista Alegre, Madrid",Calle Reinosa,Calle Reinosa,1.0,False,,,False,False,True,E,True,False
17202,17202.0,4540.0,85.0,3.0,1.0,816.0,170000.0,2000.0,Piso en venta en calle Cabo Nicolás Mur,"San Isidro, Madrid",Calle Cabo Nicolás Mur,Calle Cabo Nicolás Mur,1.0,False,,,False,False,True,E,True,False
17203,17203.0,4539.0,105.0,2.0,2.0,1122.0,270000.0,2571.0,"Piso en venta en calle Domingo de Alboraya, 4","Puerta Bonita, Madrid","Calle Domingo de Alboraya, 4",Calle Domingo de Alboraya,2.0,False,,,True,True,True,no indicado,False,False
17204,17204.0,4538.0,177.0,3.0,2.0,1393.0,380000.0,2147.0,"Ático en venta en calle Domingo de Alboraya, 4","Puerta Bonita, Madrid","Calle Domingo de Alboraya, 4",Calle Domingo de Alboraya,4.0,False,,,True,True,True,no indicado,False,False
17205,17205.0,4537.0,83.0,3.0,1.0,841.0,177260.0,2136.0,Piso en venta en calle del General Ricardos,"Opañel, Madrid",Calle del General Ricardos,Calle del General Ricardos,1.0,False,,,False,False,True,en trámite,True,False
17206,17206.0,4536.0,51.0,3.0,1.0,535.0,99000.0,1941.0,Piso en venta en Alberca De Záncara,"Puerta Bonita, Madrid",Alberca De Záncara,Alberca De Záncara,,True,,,False,False,True,F,True,False
17207,17207.0,4535.0,90.0,3.0,1.0,807.0,167500.0,1861.0,Piso en venta en paseo de Marcelino Camacho,"Vista Alegre, Madrid",Paseo de Marcelino Camacho,Paseo de Marcelino Camacho,4.0,False,,,False,True,True,en trámite,True,False
17208,17208.0,4534.0,58.0,2.0,1.0,705.0,140000.0,2414.0,Piso en venta en Urgel,"San Isidro, Madrid",Urgel,Urgel,,True,,,False,False,True,A,True,False
17209,17209.0,4533.0,102.0,3.0,2.0,1238.0,315000.0,3088.0,Piso en venta en avenida del Euro,"Pau de Carabanchel, Madrid",Avenida del Euro,Avenida del Euro,2.0,False,,,False,True,True,E,True,False
17210,17210.0,4532.0,115.0,4.0,2.0,1282.0,333000.0,2896.0,Piso en venta en avenida del Manzanares,"San Isidro, Madrid",Avenida del Manzanares,Avenida del Manzanares,,True,,,False,True,True,en trámite,True,True
17211,17211.0,4531.0,90.0,2.0,2.0,984.0,221735.0,2464.0,Piso en venta en Buena Vista,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,no indicado,True,False
17212,17212.0,4530.0,65.0,2.0,1.0,422.0,74900.0,1152.0,Piso en venta en calle del Aguacate,"Buena Vista, Madrid",Calle del Aguacate,Calle del Aguacate,4.0,False,,,False,False,True,G,True,False
17213,17213.0,4529.0,57.0,2.0,1.0,617.0,118000.0,2070.0,Piso en venta en calle Juana Urosa,"Vista Alegre, Madrid",Calle Juana Urosa,Calle Juana Urosa,2.0,False,,,False,False,True,G,True,False
17214,17214.0,4528.0,54.0,2.0,1.0,535.0,99000.0,1833.0,Piso en venta en calle Cristóbal Aguilera,"Vista Alegre, Madrid",Calle Cristóbal Aguilera,Calle Cristóbal Aguilera,3.0,False,,,False,False,True,G,True,True
17215,17215.0,4527.0,75.0,1.0,1.0,1035.0,239000.0,3187.0,Ático en venta en avenida de la Peseta,"Pau de Carabanchel, Madrid",Avenida de la Peseta,Avenida de la Peseta,5.0,False,,,False,True,True,E,True,False
17216,17216.0,4526.0,74.0,2.0,1.0,1009.0,230000.0,3108.0,Piso en venta en San Isidro,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,,True,,,False,True,True,D,True,False
17217,17217.0,4525.0,124.0,3.0,2.0,1246.0,318500.0,2569.0,Piso en venta en calle de Albox,"Puerta Bonita, Madrid",Calle de Albox,Calle de Albox,6.0,False,,,False,True,True,E,True,False
17218,17218.0,4524.0,133.0,3.0,2.0,1146.0,278999.0,2098.0,Piso en venta en Buena Vista,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,1.0,False,,,False,True,True,en trámite,True,False
17219,17219.0,4523.0,118.0,4.0,2.0,592.0,112000.0,949.0,Piso en venta en Buena Vista,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,2.0,False,,,False,True,True,G,True,False
17220,17220.0,4522.0,114.0,3.0,2.0,1147.0,279500.0,2452.0,"Piso en venta en calle Teniente Ochoa Olalla, 7","San Isidro, Madrid","Calle Teniente Ochoa Olalla, 7",Calle Teniente Ochoa Olalla,1.0,False,,,True,True,True,en trámite,False,False
17221,17221.0,4521.0,58.0,1.0,1.0,849.0,179500.0,3095.0,"Piso en venta en calle Teniente Ochoa Olalla, 7","San Isidro, Madrid","Calle Teniente Ochoa Olalla, 7",Calle Teniente Ochoa Olalla,2.0,False,,,True,True,True,en trámite,False,False
17222,17222.0,4520.0,108.0,3.0,2.0,1200.0,300000.0,2778.0,Piso en venta en Pau de Carabanchel,"Carabanchel, Madrid",Paseo de la Castellana,Paseo de la Castellana,3.0,False,,,False,True,True,D,True,False
17223,17223.0,4519.0,69.0,2.0,1.0,656.0,127500.0,1848.0,Piso en venta en calle de Avefría s/n,"Puerta Bonita, Madrid",Calle de Avefría s/n,Paseo de la Castellana,3.0,False,,,False,False,True,G,False,False
17224,17224.0,4518.0,73.0,3.0,1.0,780.0,160000.0,2192.0,"Piso en venta en calle Fernando Díaz de Mendoza, Madrid, 46","Comillas, Madrid","Calle Fernando Díaz de Mendoza, Madrid, 46",Calle Fernando Díaz de Mendoza,,True,,,False,False,True,en trámite,False,True
17225,17225.0,4517.0,73.0,3.0,1.0,747.0,150900.0,2067.0,Piso en venta en calle del Chimbo,"Abrantes, Madrid",Calle del Chimbo,Calle del Chimbo,2.0,False,,,False,False,False,en trámite,True,False
17226,17226.0,4516.0,82.0,2.0,1.0,942.0,208000.0,2537.0,Piso en venta en calle Francisco Lizcano,"Buena Vista, Madrid",Calle Francisco Lizcano,Calle Francisco Lizcano,2.0,False,,,False,True,True,en trámite,True,False
17227,17227.0,4515.0,71.0,2.0,1.0,994.0,224900.0,3168.0,"Piso en venta en calle Urgell, 30","San Isidro, Madrid","Calle Urgell, 30",Calle Urgell,1.0,False,,,True,True,True,B,False,False
17228,17228.0,4514.0,48.0,1.0,1.0,850.0,179900.0,3748.0,"Piso en venta en calle Urgell, 30","San Isidro, Madrid","Calle Urgell, 30",Calle Urgell,,True,,,True,True,True,B,False,False
17229,17229.0,4513.0,73.0,2.0,1.0,809.0,168000.0,2301.0,Piso en venta en INMACULADA CONCEPCION,"Comillas, Madrid",INMACULADA CONCEPCION,INMACULADA CONCEPCION,3.0,False,,,False,False,True,F,True,False
17230,17230.0,4512.0,102.0,3.0,2.0,1024.0,235000.0,2304.0,Piso en venta en calle de la Laguna,"Vista Alegre, Madrid",Calle de la Laguna,Calle de la Laguna,1.0,False,,,False,False,True,D,True,False
17231,17231.0,4511.0,95.0,2.0,2.0,1213.0,305000.0,3211.0,Piso en venta en calle Pedro Campos,"Opañel, Madrid",Calle Pedro Campos,Calle Pedro Campos,3.0,False,,,False,True,True,en trámite,True,False
17232,17232.0,4510.0,90.0,3.0,2.0,1382.0,375000.0,4167.0,Piso en venta en calle de Aceuchal,"San Isidro, Madrid",Calle de Aceuchal,Calle de Aceuchal,7.0,False,,,False,True,True,en trámite,True,False
17233,17233.0,4509.0,80.0,3.0,1.0,725.0,145000.0,1812.0,Piso en venta en calle Eulalia Paíno,"Abrantes, Madrid",Calle Eulalia Paíno,Calle Eulalia Paíno,1.0,False,,,False,False,True,en trámite,True,False
17234,17234.0,4508.0,70.0,3.0,1.0,740.0,149000.0,2129.0,Piso en venta en plaza Vulcano,"Abrantes, Madrid",Plaza Vulcano,Plaza Vulcano,4.0,False,,,False,False,True,en trámite,True,False
17235,17235.0,4507.0,64.0,3.0,1.0,713.0,142000.0,2219.0,Piso en venta en calle de Belzunegui,"Puerta Bonita, Madrid",Calle de Belzunegui,Calle de Belzunegui,4.0,False,,,False,False,True,en trámite,True,False
17236,17236.0,4506.0,78.0,3.0,1.0,721.0,144000.0,1846.0,Piso en venta en calle Vicente Bautista,"San Isidro, Madrid",Calle Vicente Bautista,Calle Vicente Bautista,2.0,False,,,False,False,True,en trámite,True,False
17237,17237.0,4505.0,91.0,4.0,1.0,1094.0,260000.0,2857.0,Piso en venta en Av del Manzanares,"San Isidro, Madrid",Av del Manzanares,Av del Manzanares,1.0,False,,,False,True,False,en trámite,True,False
17238,17238.0,4504.0,71.0,3.0,1.0,615.0,117500.0,1655.0,Piso en venta en avenida de Abrantes,"Abrantes, Madrid",Avenida de Abrantes,Avenida de Abrantes,1.0,False,,,False,False,True,G,True,False
17239,17239.0,4503.0,60.0,3.0,1.0,868.0,185000.0,3083.0,Piso en venta en calle de Antonio López,"Comillas, Madrid",Calle de Antonio López,Calle de Antonio López,,True,,,False,True,True,en trámite,True,False
17240,17240.0,4502.0,63.0,3.0,1.0,736.0,148000.0,2349.0,Piso en venta en calle de Belzunegui,"Puerta Bonita, Madrid",Calle de Belzunegui,Calle de Belzunegui,3.0,False,,,False,False,True,en trámite,True,False
17241,17241.0,4501.0,72.0,2.0,1.0,762.0,155000.0,2153.0,Piso en venta en calle Alfaro,"Vista Alegre, Madrid",Calle Alfaro,Calle Alfaro,4.0,False,,,False,False,True,en trámite,True,False
17242,17242.0,4500.0,50.0,2.0,1.0,493.0,89900.0,1798.0,Piso en venta en calle Francisco Paíno,"Abrantes, Madrid",Calle Francisco Paíno,Calle Francisco Paíno,3.0,False,,,False,False,True,G,True,False
17243,17243.0,4499.0,97.0,3.0,2.0,942.0,208000.0,2144.0,Piso en venta en calle del Radio,"Opañel, Madrid",Calle del Radio,Calle del Radio,3.0,False,,,False,False,True,en trámite,True,False
17244,17244.0,4498.0,60.0,2.0,1.0,543.0,100890.0,1682.0,Piso en venta en calle de Álvarez Abellán,"Puerta Bonita, Madrid",Calle de Álvarez Abellán,Calle de Álvarez Abellán,1.0,False,,,False,False,True,no indicado,True,False
17245,17245.0,4497.0,83.0,3.0,1.0,734.0,147500.0,1777.0,Piso en venta en calle San Clemente,"Puerta Bonita, Madrid",Calle San Clemente,Calle San Clemente,3.0,False,,,False,False,True,en trámite,True,False
17246,17246.0,4496.0,85.0,3.0,2.0,1064.0,249000.0,2929.0,Piso en venta en calle de Zaida,"San Isidro, Madrid",Calle de Zaida,Calle de Zaida,3.0,False,,,False,True,True,en trámite,True,False
17247,17247.0,4495.0,97.0,3.0,1.0,901.0,195000.0,2010.0,Piso en venta en calle de Nuestra Señora de la Luz,"Vista Alegre, Madrid",Calle de Nuestra Señora de la Luz,Calle de Nuestra Señora de la Luz,3.0,False,,,False,True,True,en trámite,True,False
17248,17248.0,4494.0,103.0,4.0,1.0,933.0,205000.0,1990.0,Piso en venta en calle Ramón Sainz,"Vista Alegre, Madrid",Calle Ramón Sainz,Calle Ramón Sainz,1.0,False,,,False,False,True,en trámite,True,False
17249,17249.0,4493.0,57.0,3.0,1.0,686.0,135000.0,2368.0,Piso en venta en calle Comandante Fontanes,"San Isidro, Madrid",Calle Comandante Fontanes,Calle Comandante Fontanes,2.0,False,,,False,False,True,en trámite,True,False
17250,17250.0,4492.0,77.0,3.0,1.0,740.0,149000.0,1935.0,Piso en venta en HUMANITARIAS,"Vista Alegre, Madrid",HUMANITARIAS,HUMANITARIAS,2.0,False,,,False,False,True,en trámite,True,False
17251,17251.0,4491.0,69.0,2.0,1.0,676.0,132600.0,1922.0,Piso en venta en calle Eusebio Morán,"Opañel, Madrid",Calle Eusebio Morán,Calle Eusebio Morán,1.0,False,,,False,True,True,no indicado,True,False
